Girls Count Act of 2014|113|House|STEVE CHABOT(R) |Received in the Senate and Read twice and referred to the Committee on Foreign Relations.|2014-11-20|https://www.congress.gov/113/bills/hr3398/BILLS-113hr3398rfs.pdf
Congratulating Congresswomen Frederica S. Wilson and Ileana Ros-Lehtinen on their induction into the Miami-Dade County Public Schools Hall of Fame.|113|House|ALCEE HASTINGS(D) |Referred to the House Committee on House Administration.|2014-11-20|https://www.congress.gov/113/bills/hres764/BILLS-113hres764ih.pdf
A bill to repeal section 910 of the Violence Against Women Reauthorization Act of 2013.|113|Senate|Lisa Murkowski(R) |Read twice and referred to the Committee on Indian Affairs.|2014-11-19|https://www.congress.gov/113/bills/s2945/BILLS-113s2945is.pdf
Protect Women's Health From Corporate Interference Act of 2014|113|House|LOUISE SLAUGHTER(D) |Referred to the Subcommittee on Health, Employment, Labor, and Pensions.|2014-11-17|https://www.congress.gov/113/bills/hr5051/BILLS-113hr5051ih.pdf
HALT Campus Sexual Violence Act|113|House|Jackie Speier(D) |Referred to the Subcommittee on Higher Education and Workforce Training.|2014-11-17|https://www.congress.gov/113/bills/hr5269/BILLS-113hr5269ih.pdf
Advancing Girls in STEM Act of 2014|113|House|E. Rigell(R) |Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.|2014-11-17|https://www.congress.gov/113/bills/hr5165/BILLS-113hr5165ih.pdf
Domestic Violence Safety Plan Grant Program Act of 2014|113|House|SHEILA JACKSON LEE(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2014-10-28|https://www.congress.gov/113/bills/hr5538/BILLS-113hr5538ih.pdf
Preventing Sex Trafficking and Strengthening Families Act|113|House|DAVE CAMP(R) |Became Public Law No: 113-183.|2014-09-29|https://www.congress.gov/113/bills/hr4980/BILLS-113hr4980enr.pdf
To amend title 38, United States Code, to improve the care provided by the Secretary of Veterans Affairs to newborn children.|113|House|Doug Collins(R) |Referred to the Subcommittee on Health.|2014-09-29|https://www.congress.gov/113/bills/hr5475/BILLS-113hr5475ih.pdf
Pet and Women Safety Act of 2014|113|House|Katherine Clark(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2014-09-26|https://www.congress.gov/113/bills/hr5267/BILLS-113hr5267ih.pdf
Accelerating Action in Maternal and Child Health Act of 2014|113|Senate|Christopher Coons(D) |Read twice and referred to the Committee on Foreign Relations.|2014-09-18|https://www.congress.gov/113/bills/s2853/BILLS-113s2853is.pdf
Women's Small Business Ownership Act of 2014|113|House|Suzan DelBene(D) |Referred to the House Committee on Small Business.|2014-09-18|https://www.congress.gov/113/bills/hr5584/BILLS-113hr5584ih.pdf
Providing for the consideration of the bill (S. 815) to prohibit employment discrimination on the basis of sexual orientation or gender identity.|113|House|Jared Polis(D) |Motion to Discharge Committee filed by Mr. Polis. Petition No: 113-11. (<a href="http://clerk.house.gov/113/lrc/pd/petitions/DisPet0011.xml
">Discharge petition</a> text with signatures.)|2014-09-17|https://www.congress.gov/113/bills/hres678/BILLS-113hres678ih.pdf
Access to Contraception for Women Servicemembers and Dependents Act of 2014|113|House|Jackie Speier(D) |Referred to the House Committee on Armed Services.|2014-09-17|https://www.congress.gov/113/bills/hr5524/BILLS-113hr5524ih.pdf
Tick-Borne Disease Research Accountability and Transparency Act of 2014|113|House|Christopher Gibson(R) |Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2014-09-10|https://www.congress.gov/113/bills/hr4701/BILLS-113hr4701rfs.pdf
To amend the Trafficking Victims Protection Act of 2000 relating to determinations with respect to efforts of foreign countries to reduce demand for commercial sex acts under the minimum standards for the elimination of trafficking.|113|House|Randy Hultgren(R) |Referred to the Subcommittee on Africa, Global Health, Global Human Rights and International Organizations.|2014-09-08|https://www.congress.gov/113/bills/hr4703/BILLS-113hr4703ih.pdf
Mom and Pop SHOP Act of 2014|113|House|Sean Maloney(D) |Referred to the Subcommittee on Health.|2014-08-01|https://www.congress.gov/113/bills/hr5313/BILLS-113hr5313ih.pdf
To provide that the Social Security Administration pay fees associated with obtaining birth certificate or State identification card for purposes of obtaining a replacement social security card for certain victims of domestic violence, and for other purposes.|113|House|Patrick Murphy(D) |Referred to the House Committee on Ways and Means.|2014-07-31|https://www.congress.gov/113/bills/hr5362/BILLS-113hr5362ih.pdf
Lori Jackson Domestic Violence Survivor Protection Act|113|Senate|Richard Blumenthal(D) |Committee on the Judiciary. Hearings held.|2014-07-30|https://www.congress.gov/113/bills/s2483/BILLS-113s2483is.pdf
Protecting Domestic Violence and Stalking Victims Act of 2013|113|Senate|Amy Klobuchar(D) |Committee on the Judiciary. Hearings held.|2014-07-30|https://www.congress.gov/113/bills/s1290/BILLS-113s1290is.pdf
Ensuring Access to Primary Care for Women & Children Act|113|Senate|Sherrod Brown(D) |Read twice and referred to the Committee on Finance.|2014-07-30|https://www.congress.gov/113/bills/s2694/BILLS-113s2694is.pdf
Women's Small Business Ownership Act of 2014|113|Senate|Maria Cantwell(D) |Read twice and referred to the Committee on Small Business and Entrepreneurship. (text of measure as introduced: CR S5138-5142)|2014-07-30|https://www.congress.gov/113/bills/s2693/BILLS-113s2693is.pdf
Access to Contraception for Women Servicemembers and Dependents Act of 2014|113|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Armed Services.|2014-07-30|https://www.congress.gov/113/bills/s2687/BILLS-113s2687is.pdf
Authorizing the use of Emancipation Hall in the Capitol Visitor Center for a ceremony to award Congressional Gold Medals in honor of the men and women who perished as a result of the terrorist attacks on the United States on September 11, 2001.|113|House|Bill Shuster(R) |Message on Senate action sent to the House.|2014-07-30|https://www.congress.gov/113/bills/hconres106/BILLS-113hconres106enr.pdf
Domestic Violence Gun Homicide Prevention Act of 2014|113|Senate|Richard Blumenthal(D) |Read twice and referred to the Committee on the Judiciary.|2014-07-29|https://www.congress.gov/113/bills/s2676/BILLS-113s2676is.pdf
To improve the response to victims of child sex trafficking.|113|House|Joyce Beatty(D) |Received in the Senate and Read twice and referred to the Committee on the Judiciary.|2014-07-28|https://www.congress.gov/113/bills/hr5111/BILLS-113hr5111rfs.pdf
A resolution designating August 16, 2014, as "National Airborne Day".|113|Senate|Lisa Murkowski(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4973-4974; text as passed Senate: CR S4908-4909)|2014-07-24|https://www.congress.gov/113/bills/sres519/BILLS-113sres519ats.pdf
Honoring the life of Jeanne Sobelson Manford for her fierce advocacy on behalf of the lesbian, gay, bisexual and transgender (LGBT) community as they and their allies celebrate Pride month during the month of June, reflect on the progress made towards equality, and remember activists like Jeanne who spent their lives fighting for their rights.|113|House|JOSEPH CROWLEY(D) |Referred to the Subcommittee on the Constitution and Civil Justice.|2014-07-21|https://www.congress.gov/113/bills/hres611/BILLS-113hres611ih.pdf
Condemning the death sentence against Meriam Yahia Ibrahim Ishag, a Sudanese Christian woman accused of apostasy.|113|House|Trent Franks(R) |Referred to the Subcommittee on the Constitution and Civil Justice.|2014-07-21|https://www.congress.gov/113/bills/hres601/BILLS-113hres601ih.pdf
Protecting Domestic Violence and Stalking Victims Act|113|House|LOIS CAPPS(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2014-07-21|https://www.congress.gov/113/bills/hr4906/BILLS-113hr4906ih.pdf
Access to Birth Control Act|113|Senate|Cory Booker(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2014-07-17|https://www.congress.gov/113/bills/s2625/BILLS-113s2625is.pdf
Protect Women's Health From Corporate Interference Act of 2014|113|Senate|Patty Murray(D) |Motion by Senator Reid to reconsider the vote by which cloture was not invoked on the motion to proceed to the measure (Record Vote No. 228) entered in Senate. (consideration: CR S4535)|2014-07-16|https://www.congress.gov/113/bills/s2578/BILLS-113s2578pcs.pdf
Preserving Religious Freedom and a Woman's Access to Contraception Act|113|Senate|Kelly Ayotte(R) |Read twice and referred to the Committee on Finance.|2014-07-15|https://www.congress.gov/113/bills/s2605/BILLS-113s2605is.pdf
Women's Health Protection Act of 2013|113|Senate|Richard Blumenthal(D) |Committee on the Judiciary. Hearings held. Hearings printed: S.Hrg. 113-844.|2014-07-15|https://www.congress.gov/113/bills/s1696/BILLS-113s1696is.pdf
Women and Minorities in STEM Booster Act of 2014|113|House|CAROLYN MALONEY(D) |Referred to the Subcommittee on Research and Technology.|2014-07-15|https://www.congress.gov/113/bills/hr4833/BILLS-113hr4833ih.pdf
A concurrent resolution authorizing the use of Emancipation Hall in the Capitol Visitor Center for a ceremony to award Congressional Gold Medals in honor of the men and women who perished as a result of the terrorist attacks on the United States on September 11, 2001.|113|Senate|Bob Casey(D) |Referred to the Committee on Rules and Administration. (text of measure as introduced: CR S4459)|2014-07-14|https://www.congress.gov/113/bills/sconres40/BILLS-113sconres40is.pdf
Girls Count Act of 2014|113|Senate|Marco Rubio(R) |Read twice and referred to the Committee on Foreign Relations.|2014-07-10|https://www.congress.gov/113/bills/s2591/BILLS-113s2591is.pdf
TRICARE Moms Improvement Act of 2014|113|House|LOIS CAPPS(D) |Referred to the Subcommittee on Military Personnel.|2014-07-01|https://www.congress.gov/113/bills/hr4492/BILLS-113hr4492ih.pdf
Providing for the consideration of the bill (S. 815) to prohibit employment discrimination on the basis of sexual orientation or gender identity.|113|House|Jared Polis(D) |Referred to the House Committee on Rules.|2014-06-23|https://www.congress.gov/113/bills/hres639/BILLS-113hres639ih.pdf
To allow the return of personal property to victims of sexual assault incidents involving a member of the Armed Forces upon completion of proceedings related to the incident.|113|House|Alan Grayson(D) |Referred to the Subcommittee on Military Personnel.|2014-06-20|https://www.congress.gov/113/bills/hr4730/BILLS-113hr4730ih.pdf
Military Opportunities for Mothers Act|113|House|Tammy Duckworth(D) |Referred to the Subcommittee on Military Personnel.|2014-06-20|https://www.congress.gov/113/bills/hr4628/BILLS-113hr4628ih.pdf
Women's Small Business Procurement Parity Act|113|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Small Business and Entrepreneurship.|2014-06-17|https://www.congress.gov/113/bills/s2481/BILLS-113s2481is.pdf
GIRLS-STEM Act of 2014|113|House|Jerry McNerney(D) |Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.|2014-06-13|https://www.congress.gov/113/bills/hr4515/BILLS-113hr4515ih.pdf
To improve the response to missing children and victims of child sex trafficking.|113|House|Joyce Beatty(D) |Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.|2014-06-13|https://www.congress.gov/113/bills/hr3905/BILLS-113hr3905ih.pdf
Recognizing that cardiovascular disease continues to be an overwhelming threat to women's health and the importance of providing basic, preventive heart screenings to women wherever they seek primary care.|113|House|Shelley Capito(R) |Referred to the Subcommittee on Health.|2014-06-13|https://www.congress.gov/113/bills/hres619/BILLS-113hres619ih.pdf
Condemning the abduction of female students by armed militants from the terrorist group known as Boko Haram in northeastern provinces of the Federal Republic of Nigeria.|113|House|Frederica Wilson(D) |Motion to reconsider laid on the table Agreed to without objection.|2014-06-12|https://www.congress.gov/113/bills/hres617/BILLS-113hres617eh.pdf
A resolution honoring former President George H.W. Bush on the occasion of his 90th birthday and Barbara Bush on the occasion of her 89th birthday and extending the best wishes of the Senate to former President Bush and Mrs. Bush.|113|Senate|Susan Collins(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S3620; text as passed Senate: CR S3607)|2014-06-11|https://www.congress.gov/113/bills/sres471/BILLS-113sres471ats.pdf
Condemning Dalit untouchability, the practice of birth-descent discrimination against Dalit people, which is widely practiced in India, Nepal, the Asian diaspora, and other South Asian nations, and calling on these countries to recognize the human rights of the Dalit people and end all forms of untouchability within their borders.|113|House|ELEANOR NORTON(D) |Referred to the Subcommittee on Asia and the Pacific.|2014-06-10|https://www.congress.gov/113/bills/hres566/BILLS-113hres566ih.pdf
A resolution condemning the death sentence against Meriam Yahia Ibrahim Ishag, a Sudanese Christian woman accused of apostasy.|113|Senate|Marco Rubio(R) |Resolution agreed to in Senate with an amendment and an amended preamble by Unanimous Consent. (text: CR S3384)|2014-06-03|https://www.congress.gov/113/bills/sres453/BILLS-113sres453ats.pdf
To amend title 38, United States Code, to provide veterans with counseling and treatment for sexual trauma that occurred during inactive duty training.|113|House|Dina Titus(D) |Received in the Senate and Read twice and referred to the Committee on Veterans' Affairs.|2014-06-02|https://www.congress.gov/113/bills/hr2527/BILLS-113hr2527rfs.pdf
A resolution recognizing that cardiovascular disease continues to be an overwhelming threat to women's health and the importance of providing basic, preventive heart screenings to women wherever they seek primary care.|113|Senate|Lisa Murkowski(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S3244; text as passed Senate: CR S3242)|2014-05-21|https://www.congress.gov/113/bills/sres454/BILLS-113sres454ats.pdf
Preventing Sex Trafficking and Improving Opportunities for Youth in Foster Care Act|113|House|David Reichert(R) |Received in the Senate.|2014-05-21|https://www.congress.gov/113/bills/hr4058/BILLS-113hr4058rds.pdf
Condemning the abduction of female students by armed militants from the terrorist group known as Boko Haram in northeastern provinces of the Federal Republic of Nigeria.|113|House|Frederica Wilson(D) |On motion to suspend the rules and agree to the resolution, as amended Agreed to by voice vote. (text: CR H4535-4536)|2014-05-20|https://www.congress.gov/113/bills/hres573/BILLS-113hres573eh.pdf
MOM Act|113|Senate|MARK UDALL(D) |Read twice and referred to the Committee on Armed Services.|2014-05-20|https://www.congress.gov/113/bills/s2358/BILLS-113s2358is.pdf
NEWBORN Act|113|House|Steve Cohen(D) |Referred to the Subcommittee on Health.|2014-05-16|https://www.congress.gov/113/bills/hr4639/BILLS-113hr4639ih.pdf
A resolution expressing the regret of the Senate for the passage of section 3 of the Expatriation Act of 1907 (34 Stat. 1228) that revoked the United States citizenship of women who married foreign nationals.|113|Senate|Al Franken(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR S3044)|2014-05-14|https://www.congress.gov/113/bills/sres402/BILLS-113sres402ats.pdf
Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate the birthday of King Kamehameha I.|113|House|Tulsi Gabbard(D) |Message on Senate action sent to the House.|2014-05-09|https://www.congress.gov/113/bills/hconres83/BILLS-113hconres83enr.pdf
Supporting "United States Foreign Service Day" in recognition of the men and women who have served, or are presently serving, in the Foreign Service of the United States, and to honor those in the Foreign Service who have given their lives in the line of duty.|113|House|Juan Vargas(D) |Referred to the House Committee on Foreign Affairs.|2014-05-09|https://www.congress.gov/113/bills/hres582/BILLS-113hres582ih.pdf
Mother's Day Commemorative Coin Act|113|Senate|JAY ROCKEFELLER(D) |Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2014-05-08|https://www.congress.gov/113/bills/s2310/BILLS-113s2310is.pdf
International Violence Against Women Act of 2014|113|Senate|BARBARA BOXER(D) |Read twice and referred to the Committee on Foreign Relations.|2014-05-08|https://www.congress.gov/113/bills/s2307/BILLS-113s2307is.pdf
Commission to Study the Potential Creation of a National Women's History Museum Act|113|House|CAROLYN MALONEY(D) |Received in the Senate.|2014-05-08|https://www.congress.gov/113/bills/hr863/BILLS-113hr863rds.pdf
Jacob Sexton Military Suicide Prevention Act of 2014|113|Senate|Joe Donnelly(D) |Read twice and referred to the Committee on Armed Services.|2014-05-07|https://www.congress.gov/113/bills/s2300/BILLS-113s2300is.pdf
A resolution condemning the abduction of female students by armed militants from the Government Girls Secondary School in the northeastern province of Borno in the Federal Republic of Nigeria.|113|Senate|MARY LANDRIEU(D) |Resolution agreed to in Senate without amendment and with a preamble by Voice Vote.|2014-05-06|https://www.congress.gov/113/bills/sres433/BILLS-113sres433ats.pdf
Supporting the goals and ideals of Sexual Assault Awareness and Prevention Month.|113|House|Tom Reed(R) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2014-04-16|https://www.congress.gov/113/bills/hres541/BILLS-113hres541ih.pdf
Recognizing Linemen, the profession of Linemen, and the contributions of these brave men and women to protect public safety, and expressing support of designation of April 18, 2014, as National Lineman Appreciation Day.|113|House|Phil Gingrey(R) |Referred to the Subcommittee on Energy and Power.|2014-04-11|https://www.congress.gov/113/bills/hres553/BILLS-113hres553ih.pdf
To ensure that minority-owned and women-owned businesses have a full and fair opportunity to compete in covered rail projects and contracts, and that the Federal Government does not subsidize discrimination in covered rail projects.|113|House|CORRINE BROWN(D) |Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials.|2014-04-10|https://www.congress.gov/113/bills/hr4439/BILLS-113hr4439ih.pdf
A bill to require a Comptroller General of the United States report on the sexual assault prevention activities of the Department of Defense and the Armed Forces.|113|Senate|John Walsh(D) |Read twice and referred to the Committee on Armed Services.|2014-04-08|https://www.congress.gov/113/bills/s2222/BILLS-113s2222is.pdf
Amending the Rules of the House of Representatives to require the mandatory annual ethics training offered to Members, officers, and employees of the House to include a specific program of training in the prevention and deterrence of sexual harassment in employment, and for other purposes.|113|House|Jackie Speier(D) |Referred to the House Committee on Rules.|2014-04-08|https://www.congress.gov/113/bills/hres548/BILLS-113hres548ih.pdf
Military Sexual Trauma Claims Administration Reform and Eligibility Act|113|House|Dina Titus(D) |Referred to the Subcommittee on Disability Assistance and Memorial Affairs.|2014-04-04|https://www.congress.gov/113/bills/hr4344/BILLS-113hr4344ih.pdf
A resolution designating April 5, 2014, as "Gold Star Wives Day".|113|Senate|Richard Burr(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent.|2014-04-03|https://www.congress.gov/113/bills/sres394/BILLS-113sres394ats.pdf
A resolution honoring the legacy and accomplishments of Jan Karski on the centennial of his birth.|113|Senate|Robert Menendez(D) |Resolution agreed to in Senate with an amendment and an amendment to the Title and with a preamble by Unanimous Consent.|2014-04-01|https://www.congress.gov/113/bills/sres371/BILLS-113sres371ats.pdf
A resolution recognizing Easy Company, 2nd Battalion of the 506th Parachute Infantry Regiment of the 101st Airborne Division.|113|Senate|Patrick Toomey(R) |Referred to the Committee on Armed Services. (text of measure as introduced: CR S1831)|2014-03-27|https://www.congress.gov/113/bills/sres401/BILLS-113sres401is.pdf
To amend title 38, United States Code, to provide for the eligibility for beneficiary travel for veterans seeking treatment or care for military sexual trauma in specialized outpatient or residential programs at facilities of the Department of Veterans Affairs, and for other purposes.|113|House|Jackie Walorski(R) |Subcommittee Hearings Held.|2014-03-27|https://www.congress.gov/113/bills/hr2974/BILLS-113hr2974ih.pdf
Protecting Airline Passengers from Sexual Assaults Act of 2014|113|House|ELEANOR NORTON(D) |Referred to the Subcommittee on Aviation.|2014-03-26|https://www.congress.gov/113/bills/hr4295/BILLS-113hr4295ih.pdf
Supporting the goals and ideals of National Women's History Month.|113|House|MIKE THOMPSON(D) |Referred to the House Committee on Oversight and Government Reform.|2014-03-26|https://www.congress.gov/113/bills/hres525/BILLS-113hres525ih.pdf
No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2014|113|House|Marsha Blackburn(R) |Referred to the Subcommittee on the Constitution and Civil Justice.|2014-03-20|https://www.congress.gov/113/bills/hr3932/BILLS-113hr3932ih.pdf
HEAL Immigrant Women and Families Act of 2014|113|House|Michelle Lujan Grisham(D) |Referred to the Subcommittee on Health.|2014-03-14|https://www.congress.gov/113/bills/hr4240/BILLS-113hr4240ih.pdf
Maternal Health Accountability Act of 2014|113|House|JOHN CONYERS(D) |Referred to the Subcommittee on Health.|2014-03-14|https://www.congress.gov/113/bills/hr4216/BILLS-113hr4216ih.pdf
Recognizing linemen, the profession of linemen, the contributions of these brave men and women who protect public safety, and expressing support for the designation of March 31, 2014, as National Lineman Appreciation Day.|113|House|Mick Mulvaney(R) |Referred to the Subcommittee on Energy and Power.|2014-03-14|https://www.congress.gov/113/bills/hres512/BILLS-113hres512ih.pdf
A resolution supporting the goals of International Women's Day.|113|Senate|Jeanne Shaheen(D) |Resolution agreed to in Senate without amendment and an amended preamble by Unanimous Consent.|2014-03-13|https://www.congress.gov/113/bills/sres376/BILLS-113sres376ats.pdf
A resolution supporting the goals and ideals of Take Our Daughters and Sons To Work Day.|113|Senate|Richard Burr(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S1527-1528; text as passed Senate: CR S1522)|2014-03-11|https://www.congress.gov/113/bills/sres380/BILLS-113sres380ats.pdf
Expressing the sense of the House of Representatives in support of a women's economic bill of rights.|113|House|Ron Barber(D) |Referred to the House Committee on Education and the Workforce.|2014-03-06|https://www.congress.gov/113/bills/hres507/BILLS-113hres507ih.pdf
A resolution to designate May 22, 2014 as "United States Foreign Service Day" in recognition of the men and women who have served, or are presently serving, in the Foreign Service of the United States, and to honor those in the Foreign Service who have given their lives in the line of duty.|113|Senate|Robert Menendez(D) |Referred to the Committee on the Judiciary. (text of measure as introduced: CR S1283)|2014-03-04|https://www.congress.gov/113/bills/sres369/BILLS-113sres369is.pdf
Equal Rights and Access for the Women of South Sudan Act|113|House|SHEILA JACKSON LEE(D) |Referred to the House Committee on Foreign Affairs.|2014-02-27|https://www.congress.gov/113/bills/hr4112/BILLS-113hr4112ih.pdf
Supporting the goals and ideals of International Mother Language Day in bringing attention to the importance of preserving linguistic and cultural heritage through education.|113|House|Grace Meng(D) |Referred to the House Committee on Oversight and Government Reform.|2014-02-21|https://www.congress.gov/113/bills/hres486/BILLS-113hres486ih.pdf
Newborn Screening Saves Lives Reauthorization Act of 2013|113|Senate|Kay Hagan(D) |Referred to the Subcommittee on Health.|2014-02-07|https://www.congress.gov/113/bills/s1417/BILLS-113s1417rfh.pdf
A resolution congratulating the Penn State University women's volleyball team for winning the 2013 National Collegiate Athletic Association Women's Volleyball Championship.|113|Senate|Patrick Toomey(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S773-774; text as passed Senate: CR S767-768)|2014-02-04|https://www.congress.gov/113/bills/sres344/BILLS-113sres344ats.pdf
TRICARE Moms Improvement Act of 2014|113|Senate|Claire McCaskill(D) |Read twice and referred to the Committee on Armed Services.|2014-02-04|https://www.congress.gov/113/bills/s1994/BILLS-113s1994is.pdf
A resolution observing the 100th birthday of civil rights leader Daisy Bates and honoring her legacy as an American heroine.|113|Senate|Mark Pryor(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent.|2014-02-03|https://www.congress.gov/113/bills/sres341/BILLS-113sres341ats.pdf
A resolution expressing the sense of the Senate that all necessary measures should be taken to protect children in the United States from human trafficking, especially during the upcoming Super Bowl, an event around which many children are trafficked for sex.|113|Senate|Richard Blumenthal(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent.|2014-02-03|https://www.congress.gov/113/bills/sres340/BILLS-113sres340ats.pdf
No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2014|113|House|CHRISTOPHER SMITH(R) |Received in the Senate and Read twice and referred to the Committee on Finance.|2014-01-29|https://www.congress.gov/113/bills/hr7/BILLS-113hr7rfs.pdf
Providing for consideration of the bill (H.R. 7) to prohibit taxpayer funded abortions, and providing for consideration of the conference report to accompany the bill (H.R. 2642) to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2018, and for other purposes.|113|House|Virginia Foxx(R) |Motion to reconsider laid on the table Agreed to without objection.|2014-01-28|https://www.congress.gov/113/bills/hres465/BILLS-113hres465eh.pdf
Women, Peace, and Security Act of 2014|113|Senate|BARBARA BOXER(D) |Read twice and referred to the Committee on Foreign Relations.|2014-01-16|https://www.congress.gov/113/bills/s1942/BILLS-113s1942is.pdf
A bill to improve the response to missing children and victims of child sex trafficking.|113|Senate|Rob Portman(R) |Read twice and referred to the Committee on the Judiciary.|2014-01-16|https://www.congress.gov/113/bills/s1936/BILLS-113s1936is.pdf
Expressing the sense of the House of Representatives regarding the September 23, 2013, decision of the Dominican Republic Constitutional Court that places hundreds of thousands of Dominican born persons at risk of statelessness.|113|House|GREGORY MEEKS(D) |Referred to the Subcommittee on the Western Hemisphere.|2014-01-10|https://www.congress.gov/113/bills/hres443/BILLS-113hres443ih.pdf
Expressing the sense of the House of Representatives regarding sexually exploited and trafficked girls in the United States.|113|House|ROSA DELAURO(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2014-01-09|https://www.congress.gov/113/bills/hres387/BILLS-113hres387ih.pdf
