Ending Maternal Mortality Act of 2018|115|House|Raja Krishnamoorthi(D) |Sponsor introductory remarks on measure. (CR H3958)|2018-05-15|https://www.congress.gov/115/bills/hr5761/BILLS-115hr5761ih.pdf
Repeal the Trump Tax Hike on Victims of Sexual Harassment Act of 2018|115|Senate|Robert Menendez(D) |Read twice and referred to the Committee on Finance.|2018-05-10|https://www.congress.gov/115/bills/s2820/BILLS-115s2820is.pdf
Women's Business Centers Improvements Act of 2018|115|House|Stephen Knight(R) |Received in the Senate and Read twice and referred to the Committee on Small Business and Entrepreneurship.|2018-05-09|https://www.congress.gov/115/bills/hr1680/BILLS-115hr1680rfs.pdf
Expressing support for the designation of Cesar Chavez's birthday, March 31, as National Border Control Day.|115|House|Louie Gohmert(R) |Referred to the Subcommittee on Immigration and Border Security.|2018-04-30|https://www.congress.gov/115/bills/hres791/BILLS-115hres791ih.pdf
To direct the Attorney General to acquire data, for each calendar year, about sexual offenses, including rape, that occur aboard any mode of transportation over which the Federal Government exercises jurisdiction.|115|House|Eric Crawford(R) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2018-04-30|https://www.congress.gov/115/bills/hr5256/BILLS-115hr5256ih.pdf
VAWA Protections for Rural Women Act of 2018|115|House|Vicente Gonzalez(D) |Referred to the House Committee on Financial Services.|2018-04-27|https://www.congress.gov/115/bills/hr5654/BILLS-115hr5654ih.pdf
Supporting the goals and ideals of GLSEN's 2018 national "Day of Silence" in bringing attention to anti-lesbian, gay, bisexual, transgender, and queer (LGBTQ) name-calling, bullying, and harassment faced by individuals in schools.|115|House|ELIOT ENGEL(D) |Referred to the Committee on Education and the Workforce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2018-04-27|https://www.congress.gov/115/bills/hres860/BILLS-115hres860ih.pdf
A resolution recognizing and supporting the goals and ideals of National Sexual Assault Awareness and Prevention Month.|115|Senate|Charles Grassley(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S2498; text: CR S2497)|2018-04-26|https://www.congress.gov/115/bills/sres499/BILLS-115sres499ats.pdf
A resolution congratulating the Hoosiers of Indiana University for winning the 2018 Women's National Invitation Tournament.|115|Senate|Joe Donnelly(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S2498; text: CR S2494)|2018-04-26|https://www.congress.gov/115/bills/sres494/BILLS-115sres494ats.pdf
A resolution congratulating the Fighting Irish of the University of Notre Dame women's basketball team for winning the 2018 National Collegiate Athletic Association Division I women's basketball championship.|115|Senate|Joe Donnelly(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S2498; text: CR S2494)|2018-04-26|https://www.congress.gov/115/bills/sres493/BILLS-115sres493ats.pdf
A resolution supporting the goals and ideals of Take Our Daughters And Sons To Work Day.|115|Senate|Richard Burr(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent.|2018-04-26|https://www.congress.gov/115/bills/sres464/BILLS-115sres464ats.pdf
A resolution affirming a commitment to elevate the voices, leadership, and needs of historically and currently disenfranchised and underserved communities in the effort to end sexual violence and support all survivors of sexual violence, including immigrant survivors, survivors with disabilities, survivors of color, American Indian or Alaska Native survivors, survivors of child sexual abuse, queer and intersex survivors, and lesbian, gay, bisexual, and transgender survivors.|115|Senate|Cory Booker(D) |Referred to the Committee on the Judiciary. (text of measure as introduced: CR S2490-2491)|2018-04-26|https://www.congress.gov/115/bills/sres487/BILLS-115sres487is.pdf
A resolution designating May 5, 2018 as the "National Day of Awareness for Missing and Murdered Native Women and Girls".|115|Senate|Steve Daines(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (consideration: CR S2443)|2018-04-25|https://www.congress.gov/115/bills/sres401/BILLS-115sres401ats.pdf
A resolution honoring the life of First Lady Barbara Bush.|115|Senate|John Cornyn(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2443; text: CR S2441-2442)|2018-04-25|https://www.congress.gov/115/bills/sres485/BILLS-115sres485ats.pdf
Honoring the life of First Lady Barbara Bush.|115|House|Michael McCaul(R) |Motion to reconsider laid on the table Agreed to without objection.|2018-04-24|https://www.congress.gov/115/bills/hres838/BILLS-115hres838eh.pdf
Protecting Moms and Infants Act|115|Senate|Mitch McConnell(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S2323)|2018-04-19|https://www.congress.gov/115/bills/s2710/BILLS-115s2710is.pdf
A resolution supporting the goals of International Women's Day.|115|Senate|Jeanne Shaheen(D) |Resolution agreed to in Senate without amendment and an amended preamble by Voice Vote. (consideration: CR S2280-2283; text: CR S2281-2283)|2018-04-18|https://www.congress.gov/115/bills/sres426/BILLS-115sres426ats.pdf
Quality Care for Moms and Babies Act|115|House|ELIOT ENGEL(D) |Referred to the Subcommittee on Human Resources.|2018-04-18|https://www.congress.gov/115/bills/hr5457/BILLS-115hr5457ih.pdf
Maternal Opioid Treatment, Health, Education, and Recovery Act of 2018|115|House|Brett Guthrie(R) |Sponsor introductory remarks on measure. (CR H3434)|2018-04-18|https://www.congress.gov/115/bills/hr5492/BILLS-115hr5492ih.pdf
A resolution designating April 5, 2018, as "Gold Star Wives Day".|115|Senate|Richard Burr(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2225; text: CR S2223)|2018-04-17|https://www.congress.gov/115/bills/sres472/BILLS-115sres472ats.pdf
Recognizing linemen, the profession of linemen, the contributions of these brave men and women who protect public safety, and expressing support for the designation of April 18, 2018, as National Lineman Appreciation Day.|115|House|Karen Handel(R) |Referred to the House Committee on Energy and Commerce.|2018-04-16|https://www.congress.gov/115/bills/hres832/BILLS-115hres832ih.pdf
Promoting and supporting the goals and ideals of the Fair Housing Act and recognizing April 2018 as Fair Housing Month, which includes bringing attention to the discrimination faced by every-day Americans in the United States in housing and housing-related transactions on the basis of race, color, national origin, sex, familial status, disability, and religion.|115|House|Al Green(D) |Referred to the Subcommittee on the Constitution and Civil Justice.|2018-04-12|https://www.congress.gov/115/bills/hres817/BILLS-115hres817ih.pdf
Protecting Newborns from Opioids Act|115|Senate|CLARENCE NELSON(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2018-04-12|https://www.congress.gov/115/bills/s2658/BILLS-115s2658is.pdf
Allow States and Victims to Fight Online Sex Trafficking Act of 2017|115|House|Ann Wagner(R) |Became Public Law No: 115-164.|2018-04-11|https://www.congress.gov/115/bills/hr1865/BILLS-115hr1865enr.pdf
A resolution recognizing "Black Maternal Health Week" to bring national attention to the maternal health care crisis in the Black community and the importance of reducing the rate of maternal mortality and morbidity among Black women.|115|Senate|Kamala Harris(D) |Referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S2077)|2018-04-11|https://www.congress.gov/115/bills/sres459/BILLS-115sres459is.pdf
Recognizing "Black Maternal Health Week" to bring national attention to the maternal health care crisis in the Black community and the importance of reducing the rate of maternal mortality and morbidity among Black women.|115|House|Alma Adams(D) |Referred to the House Committee on Energy and Commerce.|2018-04-11|https://www.congress.gov/115/bills/hres818/BILLS-115hres818ih.pdf
Recognizing the significance of Equal Pay Day to illustrate the disparity between wages paid to men and women.|115|House|Lois Frankel(D) |Referred to the House Committee on Oversight and Government Reform.|2018-04-10|https://www.congress.gov/115/bills/hconres117/BILLS-115hconres117ih.pdf
Quality Care for Moms and Babies Act|115|Senate|Debbie Stabenow(D) |Read twice and referred to the Committee on Finance.|2018-04-10|https://www.congress.gov/115/bills/s2637/BILLS-115s2637is.pdf
Essex National Heritage Area Permanency Act|115|House|Seth Moulton(D) |Referred to the Subcommittee on Federal Lands.|2018-04-04|https://www.congress.gov/115/bills/hr5334/BILLS-115hr5334ih.pdf
Recognizing the life and legacy of the first woman to achieve the rank of general in the United States Military, Anna Mae Hays.|115|House|Ann Kuster(D) |Referred to the Subcommittee on Military Personnel.|2018-03-30|https://www.congress.gov/115/bills/hres808/BILLS-115hres808ih.pdf
Women Small Business Growth Act|115|House|Alma Adams(D) |Referred to the Committee on Education and the Workforce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2018-03-29|https://www.congress.gov/115/bills/hr5416/BILLS-115hr5416ih.pdf
A resolution recognizing the significance of endometriosis as an unmet chronic disease for women and designating March 2018 as "Endometriosis Awareness Month".|115|Senate|Tammy Duckworth(D) |Referred to the Committee on the Judiciary. (text: CR S1956)|2018-03-22|https://www.congress.gov/115/bills/sres451/BILLS-115sres451is.pdf
A resolution designating March 2018 as "National Women's History Month".|115|Senate|Dianne Feinstein(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S1978, S1954-1955; text: CR S1954)|2018-03-22|https://www.congress.gov/115/bills/sres448/BILLS-115sres448ats.pdf
Protecting Domestic Violence and Stalking Victims Act of 2017|115|Senate|Amy Klobuchar(D) |Committee on the Judiciary. Hearings held.|2018-03-20|https://www.congress.gov/115/bills/s1539/BILLS-115s1539is.pdf
Women's History and Nineteenth Amendment Centennial Quarter Dollar Coin Program Act|115|House|BARBARA LEE(D) |Referred to the House Committee on Financial Services.|2018-03-15|https://www.congress.gov/115/bills/hr5308/BILLS-115hr5308ih.pdf
A resolution recognizing the Girl Scouts of the United States of America on its 106th birthday and affirming the importance of leadership development for girls.|115|Senate|Jeanne Shaheen(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S1738; text: CR S1737-1738)|2018-03-14|https://www.congress.gov/115/bills/sres436/BILLS-115sres436ats.pdf
Recognizing Girl Scouts of the United States of America on its 106th birthday and the importance of leadership development for girls.|115|House|Earl Carter(R) |Referred to the House Committee on Oversight and Government Reform.|2018-03-14|https://www.congress.gov/115/bills/hres781/BILLS-115hres781ih.pdf
National Women Veterans Recognition Week Resolution|115|House|Al Lawson(D) |Referred to the House Committee on Oversight and Government Reform.|2018-03-13|https://www.congress.gov/115/bills/hres775/BILLS-115hres775ih.pdf
Honoring and recognizing the 40th anniversary of Cheyney University's historic, momentous, and epic 1978 NCAA Division II Basketball Championship win.|115|House|Dwight Evans(D) |Referred to the House Committee on Education and the Workforce.|2018-03-13|https://www.congress.gov/115/bills/hres771/BILLS-115hres771ih.pdf
Pregnancy Discrimination Amendment Act|115|House|Tim Walberg(R) |Referred to the House Committee on Education and the Workforce.|2018-03-07|https://www.congress.gov/115/bills/hr5194/BILLS-115hr5194ih.pdf
To amend the Public Health Service Act to reauthorize a grant program improving treatment for pregnant and postpartum women.|115|House|Ben Lujan(D) |Referred to the Subcommittee on Health.|2018-03-02|https://www.congress.gov/115/bills/hr5151/BILLS-115hr5151ih.pdf
Supporting the goals and ideals of National Women's History Month.|115|House|MIKE THOMPSON(D) |Referred to the House Committee on Oversight and Government Reform.|2018-03-01|https://www.congress.gov/115/bills/hres761/BILLS-115hres761ih.pdf
GIRLS STEM Act|115|House|Jerry McNerney(D) |Referred to the House Committee on Education and the Workforce.|2018-03-01|https://www.congress.gov/115/bills/hr5136/BILLS-115hr5136ih.pdf
Providing for consideration of the bill (H.R. 1865) to amend the Communications Act of 1934 to clarify that section 230 of such Act does not prohibit the enforcement against providers and users of interactive computer services of Federal and State criminal and civil law relating to sexual exploitation of children or sex trafficking, and for other purposes.|115|House|Doug Collins(R) |Motion to reconsider laid on the table Agreed to without objection.|2018-02-27|https://www.congress.gov/115/bills/hres748/BILLS-115hres748eh.pdf
International Violence Against Women Act of 2018|115|House|JANICE SCHAKOWSKY(D) |Referred to the House Committee on Foreign Affairs.|2018-02-15|https://www.congress.gov/115/bills/hr5034/BILLS-115hr5034ih.pdf
Protecting Young Victims from Sexual Abuse and Safe Sport Authorization Act of 2017|115|Senate|Dianne Feinstein(D) |Became Public Law No: 115-126.|2018-02-14|https://www.congress.gov/115/bills/s534/BILLS-115s534enr.pdf
Child Tax Credit for Pregnant Moms Act of 2018|115|Senate|Steve Daines(R) |Read twice and referred to the Committee on Finance. (text of measure as introduced: CR S908)|2018-02-13|https://www.congress.gov/115/bills/s2420/BILLS-115s2420is.pdf
To award a Congressional Gold Medal to Billie Jean King, in recognition of her contribution to the Nation and her courageous and groundbreaking leadership advancing equal rights for women and the LGBT community in athletics, education, and our society.|115|House|JOSEPH CROWLEY(D) |Referred to the House Committee on Financial Services.|2018-02-13|https://www.congress.gov/115/bills/hr5001/BILLS-115hr5001ih.pdf
Child Tax Credit for Pregnant Moms Act of 2018|115|House|Mark Meadows(R) |Referred to the House Committee on Ways and Means.|2018-02-13|https://www.congress.gov/115/bills/hr5006/BILLS-115hr5006ih.pdf
Women and Climate Change Act of 2018|115|House|BARBARA LEE(D) |Referred to the Subcommittee on Health.|2018-02-09|https://www.congress.gov/115/bills/hr4932/BILLS-115hr4932ih.pdf
Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate the 200th anniversary of the birth of Frederick Douglass.|115|House|Kevin McCarthy(R) |Message on Senate action sent to the House.|2018-02-08|https://www.congress.gov/115/bills/hconres102/BILLS-115hconres102enr.pdf
A bill to direct the Secretary of Veterans Affairs to increase the number of peer-to-peer counselors providing counseling for women veterans, and for other purposes.|115|Senate|Elizabeth Warren(D) |Read twice and referred to the Committee on Veterans' Affairs.|2018-02-08|https://www.congress.gov/115/bills/s2402/BILLS-115s2402is.pdf
A resolution supporting the observation of "National Girls & Women in Sports Day" on February 7, 2018, to raise awareness of and celebrate the achievements of girls and women in sports.|115|Senate|Dianne Feinstein(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S697-698; text: CR S708; Sponsor introductory remarks on measure: CR S708-709)|2018-02-07|https://www.congress.gov/115/bills/sres398/BILLS-115sres398ats.pdf
Improve Data on Sexual Violence Act|115|House|Ann Kuster(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2018-02-07|https://www.congress.gov/115/bills/hr4893/BILLS-115hr4893ih.pdf
Commemorating the 100th anniversary of women serving in the United States Marine Corps.|115|House|DARRELL ISSA(R) |Referred to the Subcommittee on Military Personnel.|2018-02-07|https://www.congress.gov/115/bills/hconres105/BILLS-115hconres105ih.pdf
A resolution to establish a special committee of the Senate to address sexual abuse within United States Olympic Gymnastics.|115|Senate|Jeanne Shaheen(D) |Referred to the Committee on Rules and Administration. (text of measure as introduced: CR S707)|2018-02-07|https://www.congress.gov/115/bills/sres396/BILLS-115sres396is.pdf
Women and Lung Cancer Research and Preventive Services Act of 2018|115|House|FRANK LOBIONDO(R) |Referred to the Subcommittee on Health.|2018-02-02|https://www.congress.gov/115/bills/hr4897/BILLS-115hr4897ih.pdf
Supporting the goals and ideals of "Black Women's Heart Health Awareness Week".|115|House|BOBBY RUSH(D) |Referred to the House Committee on Oversight and Government Reform.|2018-02-02|https://www.congress.gov/115/bills/hres722/BILLS-115hres722ih.pdf
Women and Lung Cancer Research and Preventive Services Act of 2018|115|Senate|Marco Rubio(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2018-01-30|https://www.congress.gov/115/bills/s2358/BILLS-115s2358is.pdf
Pain-Capable Unborn Child Protection Act|115|Senate|Lindsey Graham(R) |Cloture on the motion to proceed to the measure not invoked in Senate by Yea-Nay Vote. 51 - 46. Record Vote Number: 25.|2018-01-29|https://www.congress.gov/115/bills/s2311/BILLS-115s2311pcs.pdf
Ultrasound Informed Consent Act|115|House|Jeff Duncan(R) |Referred to the Subcommittee on Health.|2018-01-26|https://www.congress.gov/115/bills/hr4844/BILLS-115hr4844ih.pdf
Expressing support for the designation of a "Women's Health Research Day".|115|House|JANICE SCHAKOWSKY(D) |Referred to the Subcommittee on Health.|2018-01-26|https://www.congress.gov/115/bills/hres706/BILLS-115hres706ih.pdf
A resolution expressing support for the designation of a "Women's Health Research Day".|115|Senate|Tammy Duckworth(D) |Referred to the Committee on Health, Education, Labor, and Pensions.|2018-01-25|https://www.congress.gov/115/bills/sres383/BILLS-115sres383is.pdf
Ending Forced Arbitration of Sexual Harassment Act|115|House|Cheri Bustos(D) |Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law.|2018-01-22|https://www.congress.gov/115/bills/hr4570/BILLS-115hr4570ih.pdf
Ending Forced Arbitration of Sexual Harassment Act of 2017|115|House|Cheri Bustos(D) |Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law.|2018-01-22|https://www.congress.gov/115/bills/hr4734/BILLS-115hr4734ih.pdf
Military Domestic Violence Reporting Enhancement Act|115|House|Jacklyn Rosen(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2018-01-22|https://www.congress.gov/115/bills/hr4639/BILLS-115hr4639ih.pdf
Born-Alive Abortion Survivors Protection Act|115|House|Marsha Blackburn(R) |Received in the Senate.|2018-01-20|https://www.congress.gov/115/bills/hr4712/BILLS-115hr4712rds.pdf
Providing for consideration of the bill (H.R. 4712) to amend title 18, United States Code, to prohibit a health care practitioner from failing to exercise the proper degree of care in the case of a child who survives an abortion or attempted abortion, and providing for proceedings during the period from January 22, 2018, through January 26, 2018.|115|House|Liz Cheney(R) |Motion to reconsider laid on the table Agreed to without objection.|2018-01-18|https://www.congress.gov/115/bills/hres694/BILLS-115hres694eh.pdf
Stop Enabling Sex Traffickers Act of 2017|115|Senate|Rob Portman(R) |Placed on Senate Legislative Calendar under General Orders. Calendar No. 292.|2018-01-10|https://www.congress.gov/115/bills/s1693/BILLS-115s1693rs.pdf
To amend the Internal Revenue Code of 1986 to deny a deduction for severance payments made in connection with sexual misconduct.|115|House|CAROLYN MALONEY(D) |Referred to the House Committee on Ways and Means.|2018-01-09|https://www.congress.gov/115/bills/hr4748/BILLS-115hr4748ih.pdf
A resolution congratulating the University of Central Missouri women's soccer team for winning the National Collegiate Athletic Association Division II Women's Soccer Championship at Swope Soccer Village in Kansas City, Missouri.|115|Senate|Claire McCaskill(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S8278-8279; text: CR S8263)|2017-12-21|https://www.congress.gov/115/bills/sres364/BILLS-115sres364ats.pdf
Ending Secrecy About Workplace Sexual Harassment Act|115|House|CAROLYN MALONEY(D) |Referred to the House Committee on Education and the Workforce.|2017-12-21|https://www.congress.gov/115/bills/hr4729/BILLS-115hr4729ih.pdf
Access to Birth Control Act|115|Senate|Cory Booker(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2017-12-20|https://www.congress.gov/115/bills/s2259/BILLS-115s2259is.pdf
Promoting Women in the Aviation Workforce Act|115|Senate|Susan Collins(R) |Read twice and referred to the Committee on Commerce, Science, and Transportation. (Sponsor introductory remarks on measure: CR S8071)|2017-12-18|https://www.congress.gov/115/bills/s2244/BILLS-115s2244is.pdf
Stop Taxpayers Obligations to Perpetrators of Sexual Harassment Act|115|House|Mia Love(R) |Referred to the House Committee on House Administration.|2017-12-18|https://www.congress.gov/115/bills/hr4674/BILLS-115hr4674ih.pdf
Amending the Rules of the House of Representatives to observe a 60-second moment of silence in the House for those killed by gun violence in the United States on the next legislative day after any such individual dies.|115|House|Jamie Raskin(D) |Referred to the House Committee on Rules.|2017-12-15|https://www.congress.gov/115/bills/hres666/BILLS-115hres666ih.pdf
Domestic Violence Loophole Closure Act|115|House|Scott Taylor(R) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2017-12-13|https://www.congress.gov/115/bills/hr4365/BILLS-115hr4365ih.pdf
To require the Attorney General to study whether an individual's history of domestic violence can be used to determine the likelihood of such individual committing a mass shooting.|115|House|Mike Quigley(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2017-12-13|https://www.congress.gov/115/bills/hr4290/BILLS-115hr4290ih.pdf
Calling for Congress to investigate allegations of sexual misconduct against President Trump.|115|House|GREGORY MEEKS(D) |Referred to the House Committee on Oversight and Government Reform.|2017-12-11|https://www.congress.gov/115/bills/hres655/BILLS-115hres655ih.pdf
To amend title II of the Social Security Act to provide for full benefits for disabled widows and widowers without regard to age.|115|House|NITA LOWEY(D) |Referred to the House Committee on Ways and Means.|2017-12-07|https://www.congress.gov/115/bills/hr4593/BILLS-115hr4593ih.pdf
Amending the Rules of the House of Representatives to observe a moment of silence in the House on the first legislative day of each month for those killed or wounded in the United States engagement in Afghanistan.|115|House|WALTER JONES(R) |Sponsor introductory remarks on measure. (CR H9712)|2017-12-07|https://www.congress.gov/115/bills/hres643/BILLS-115hres643ih.pdf
Ending Forced Arbitration of Sexual Harassment Act of 2017|115|Senate|Kirsten Gillibrand(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2017-12-06|https://www.congress.gov/115/bills/s2203/BILLS-115s2203is.pdf
Prohibiting the use of the Members' Representational Allowance of a Member of the House of Representatives to pay awards, settlements, or other compensation in connection with allegations of sexual harassment or sexual misconduct by the Member or the employees of the Member's office, and for other purposes.|115|House|Jackie Walorski(R) |Referred to the House Committee on House Administration.|2017-12-01|https://www.congress.gov/115/bills/hres642/BILLS-115hres642ih.pdf
Stop Taxpayers Obligations to Perpetrators of Sexual Harassment Act|115|House|Mia Love(R) |Referred to the House Committee on House Administration.|2017-12-01|https://www.congress.gov/115/bills/hr4522/BILLS-115hr4522ih.pdf
Stop Tax Subsidies for Sexual Abusers and Harassers Act of 2017|115|House|Barbara Comstock(R) |Referred to the House Committee on Ways and Means.|2017-12-01|https://www.congress.gov/115/bills/hr4514/BILLS-115hr4514ih.pdf
Stop Tax Breaks for Sexual Misconduct Act|115|House|Suzan DelBene(D) |Referred to the House Committee on Ways and Means.|2017-12-01|https://www.congress.gov/115/bills/hr4516/BILLS-115hr4516ih.pdf
Empowering Victims of Sexual Misconduct Act|115|House|Luke Messer(R) |Referred to the Committee on House Administration, and in addition to the Committees on Oversight and Government Reform, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2017-11-30|https://www.congress.gov/115/bills/hr4503/BILLS-115hr4503ih.pdf
To amend the Congressional Accountability Act of 1995 to prohibit the use of public funds for the payment of a settlement or award under such Act in connection with a claim arising from sexual harassment committed by a Member of Congress, and for other purposes.|115|House|Tom Marino(R) |Referred to the Committee on House Administration, and in addition to the Committee on Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2017-11-28|https://www.congress.gov/115/bills/hr4458/BILLS-115hr4458ih.pdf
Removing Barriers to Sexual Assault Victims Compensation Act|115|House|Brendan Boyle(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2017-11-17|https://www.congress.gov/115/bills/hr4180/BILLS-115hr4180ih.pdf
Domestic Violence Gun Homicide Prevention Act of 2017|115|House|Gwen Moore(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2017-11-17|https://www.congress.gov/115/bills/hr4192/BILLS-115hr4192ih.pdf
Lori Jackson Domestic Violence Survivor Protection Act|115|House|James Himes(D) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2017-11-17|https://www.congress.gov/115/bills/hr4186/BILLS-115hr4186ih.pdf
Domestic Violence Records Reporting Improvement Act of 2017|115|House|Ryan Costello(R) |Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.|2017-11-17|https://www.congress.gov/115/bills/hr4183/BILLS-115hr4183ih.pdf
Recognizing November 19, 2017, as "A Day in Honor of Women Entrepreneurs".|115|House|Grace Meng(D) |Referred to the Subcommittee on Digital Commerce and Consumer Protection.|2017-11-17|https://www.congress.gov/115/bills/hres629/BILLS-115hres629ih.pdf
To provide for the retention and service of transgender members of the Armed Forces.|115|House|Jackie Speier(D) |Referred to the Subcommittee on Military Personnel.|2017-11-16|https://www.congress.gov/115/bills/hr4041/BILLS-115hr4041ih.pdf
Recognizing the Transgender Day of Remembrance.|115|House|Joseph Kennedy(D) |Referred to the House Committee on the Judiciary.|2017-11-16|https://www.congress.gov/115/bills/hres628/BILLS-115hres628ih.pdf
VA Newborn Emergency Treatment Act|115|Senate|Patty Murray(D) |Read twice and referred to the Committee on Veterans' Affairs.|2017-11-15|https://www.congress.gov/115/bills/s2131/BILLS-115s2131is.pdf
Military Domestic Violence Reporting Enhancement Act|115|Senate|Mazie Hirono(D) |Read twice and referred to the Committee on Armed Services.|2017-11-15|https://www.congress.gov/115/bills/s2129/BILLS-115s2129is.pdf
A resolution honoring the Portland Thorns FC as the champion of the National Women's Soccer League in 2017.|115|Senate|Ron Wyden(D) |Resolution agreed to in Senate without amendment and an amended preamble by Unanimous Consent. (text: CR S7221)|2017-11-14|https://www.congress.gov/115/bills/sres318/BILLS-115sres318ats.pdf
Supporting Working Moms Act of 2017|115|Senate|Jeff Merkley(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2017-11-14|https://www.congress.gov/115/bills/s2122/BILLS-115s2122is.pdf
International Violence Against Women Act of 2017|115|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Foreign Relations. (Sponsor introductory remarks on measure: CR S7215)|2017-11-14|https://www.congress.gov/115/bills/s2120/BILLS-115s2120is.pdf
Domestic Violence Loophole Closure Act|115|Senate|JEFF FLAKE(R) |Read twice and referred to the Committee on Armed Services.|2017-11-08|https://www.congress.gov/115/bills/s2094/BILLS-115s2094is.pdf
STOP Sexual Harassment Resolution|115|Senate|Charles Grassley(R) |Referred to the Committee on Rules and Administration. (text of measure as introduced: CR S7065; Sponsor introductory remarks on measure: CR S7065-7066)|2017-11-07|https://www.congress.gov/115/bills/sres323/BILLS-115sres323is.pdf
A resolution supporting the goals and ideals of National Domestic Violence Awareness Month, commending domestic violence victim advocates, domestic violence victim service providers, crisis hotline staff, and first responders serving victims of domestic violence for their compassionate support of survivors of domestic violence, and expressing the sense of the Senate that Congress should continue to support efforts to end domestic violence, provide safety for victims of domestic violence and their families, and hold perpetrators of domestic violence accountable.|115|Senate|Charles Grassley(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6973; text: CR S6972)|2017-11-01|https://www.congress.gov/115/bills/sres320/BILLS-115sres320ats.pdf
Domestic Violence Gun Homicide Prevention Act of 2017|115|Senate|Richard Blumenthal(D) |Read twice and referred to the Committee on the Judiciary.|2017-10-31|https://www.congress.gov/115/bills/s2045/BILLS-115s2045is.pdf
Lori Jackson Domestic Violence Survivor Protection Act|115|Senate|Richard Blumenthal(D) |Read twice and referred to the Committee on the Judiciary.|2017-10-31|https://www.congress.gov/115/bills/s2044/BILLS-115s2044is.pdf
Supporting the goals and ideals of October as "National Domestic Violence Awareness Month" and expressing the sense of the House of Representatives that Congress should continue to raise awareness of domestic violence and its devastating effects on individuals, families, and communities, and support programs designed to end domestic violence in the United States.|115|House|Ted Poe(R) |Referred to the House Committee on Education and the Workforce.|2017-10-31|https://www.congress.gov/115/bills/hres594/BILLS-115hres594ih.pdf
Recognizing the growth and importance of minority women-owned businesses.|115|House|Alma Adams(D) |Referred to the Subcommittee on Digital Commerce and Consumer Protection.|2017-10-27|https://www.congress.gov/115/bills/hres586/BILLS-115hres586ih.pdf
A resolution honoring the Portland Thorns FC as the champion of the National Women's Soccer League in 2017.|115|Senate|Ron Wyden(D) |Referred to the Committee on Commerce, Science, and Transportation. (text of measure as introduced: CR S6858)|2017-10-26|https://www.congress.gov/115/bills/sres311/BILLS-115sres311is.pdf
Congressional Sexual Harassment Training Act|115|House|Brenda Lawrence(D) |Referred to the House Committee on House Administration.|2017-10-26|https://www.congress.gov/115/bills/hr4155/BILLS-115hr4155ih.pdf
