To prohibit the use of Federal funds to develop, implement, facilitate, or fund any sexually-oriented program, event, or literature for children under the age of 10, and for other purposes.|117|House|Mike Johnson(R) |Referred to the Committee on Oversight and Reform, and in addition to the Committee on Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-10-18|NA
Reaffirming the preemptive authority of the Federal Food, Drug, and Cosmetic Act (21 U.S.C. 301 et seq.) and the Public Health Service Act (42 U.S.C. 201 et seq.) (including regulations thereunder) with respect to State laws that inhibit access to or use of any reproductive health product.|117|House|Mondaire Jones(D) |Referred to the Committee on Energy and Commerce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-10-14|https://www.congress.gov/117/bills/hres1434/BILLS-117hres1434ih.pdf
To amend title 38, United States Code, to provide for the retroactive payment of benefits for veterans with covered mental health conditions based on military sexual trauma, and for other purposes.|117|House|Salud Carbajal(D) |Referred to the House Committee on Veterans' Affairs.|2022-10-11|NA
Safe Leave for Victims of Domestic Violence Act|117|House|Stephanie Bice(R) |Referred to the Committee on Education and Labor, and in addition to the Committees on Oversight and Reform, and House Administration, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-10-04|https://www.congress.gov/117/bills/hr9125/BILLS-117hr9125ih.pdf
Recognizing the roles and the contributions of United States certified nurse-midwives and certified midwives in providing high-quality, evidence-based, and cost-effective health care services to women and childbearing families.|117|House|LUCILLE ROYBAL-ALLARD(D) |Referred to the House Committee on Energy and Commerce.|2022-09-30|https://www.congress.gov/117/bills/hres1419/BILLS-117hres1419ih.pdf
Expressing the sense of the House of Representatives that the United States Postal Service should issue a commemorative postage stamp honoring Lewis Howard Latimer, in recognition of his distinctive life, scientific achievements, and his civic contributions to technological advancement, to commemorate the upcoming 175th year anniversary of his birth and that the Citizens' Stamp Advisory Committee should recommend to the Postmaster General that such a stamp be issued.|117|House|Grace Meng(D) |Referred to the House Committee on Oversight and Reform.|2022-09-30|https://www.congress.gov/117/bills/hres1417/BILLS-117hres1417ih.pdf
Expressing the sense of Congress that a commemorative postage stamp should be issued in honor of Ava Gardner on her 100th birthday.|117|House|David Rouzer(R) |Referred to the House Committee on Oversight and Reform.|2022-09-30|https://www.congress.gov/117/bills/hconres111/BILLS-117hconres111ih.pdf
A concurrent resolution recognizing the significance of equal pay and the disparity in wages paid to men as compared to wages paid to Black women.|117|Senate|Raphael Warnock(D) |Referred to the Committee on Health, Education, Labor, and Pensions. (text: CR S5561-5562)|2022-09-29|https://www.congress.gov/117/bills/sconres48/BILLS-117sconres48is.pdf
A concurrent resolution commending the bravery, courage, and resolve of the women and men of Iran demonstrating in more than 80 cities and risking their safety to speak out against the Iranian regime's human rights abuses.|117|Senate|Robert Menendez(D) |Referred to the Committee on Foreign Relations. (text: CR S5561)|2022-09-29|https://www.congress.gov/117/bills/sconres47/BILLS-117sconres47is.pdf
Commending the bravery, courage, and resolve of the women and men of Iran demonstrating in more than 80 cities and risking their safety to speak out against the Iranian regime's human rights abuses.|117|House|Claudia Tenney(R) |Referred to the Subcommittee on Middle East, North Africa and Global Counterterrorism.|2022-09-29|https://www.congress.gov/117/bills/hconres110/BILLS-117hconres110ih.pdf
