To protect the civil rights of victims of gender-motivated violence and to promote public safety, health, and regulate activities affecting interstate commerce by creating employer liability for negligent conduct that results in an individual's committing a gender-motivated crime of violence against another individual on premises controlled by the employer, and for other purposes.|110|House|CAROLYN MALONEY(D) |Referred to the Committee on Education and Labor, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2008-09-17|https://www.congress.gov/110/bills/hr6927/BILLS-110hr6927ih.pdf
Abraham Lincoln Birthplace National Historical Park Act of 2008|110|Senate|JIM BUNNING(R) |Placed on Senate Legislative Calendar under General Orders. Calendar No. 1006.|2008-09-16|https://www.congress.gov/110/bills/s3226/BILLS-110s3226rs.pdf
National Women's Rights History Project Act|110|Senate|HILLARY CLINTON(D) |Placed on Senate Legislative Calendar under General Orders. Calendar No. 977.|2008-09-16|https://www.congress.gov/110/bills/s1816/BILLS-110s1816rs.pdf
Protect Pregnant Women and Children from Dangerous Lead Exposures Act of 2008|110|Senate|BARBARA BOXER(D) |Read twice and referred to the Committee on Environment and Public Works.|2008-09-16|https://www.congress.gov/110/bills/s3495/BILLS-110s3495is.pdf
National Women's Rights History Project Act|110|House|LOUISE SLAUGHTER(D) |Subcommittee Hearings Held.|2008-09-11|https://www.congress.gov/110/bills/hr3114/BILLS-110hr3114ih.pdf
Congratulating Nastia Liukin, Shawn Johnson, Chellsie Memmel, Samantha Peszek, Alicia Sacramone, and Bridget Sloan of the United States Women's Gymnastics team for their outstanding performances and representation of the United States during the 2008 Olympics in Beijing, China.|110|House|LEONARD BOSWELL(D) |Referred to the House Committee on Oversight and Government Reform.|2008-09-11|https://www.congress.gov/110/bills/hres1428/BILLS-110hres1428ih.pdf
A concurrent resolution expressing the sense of Congress regarding sexual assaults and rape in the military.|110|Senate|HILLARY CLINTON(D) |Referred to the Committee on Armed Services. (text of measure as introduced: CR S8280)|2008-09-10|https://www.congress.gov/110/bills/sconres97/BILLS-110sconres97is.pdf
Recognizing the historical significance of the discovery of oil and the birth of the petroleum and natural gas industries on the banks of Oil Creek, Venango County, near Titusville, Pennsylvania on August 27, 1859, and designating the year 2009 as the "Sesquicentennial of Oil".|110|House|JOHN PETERSON(R) |Referred to the Subcommittee on Energy and Mineral Resources.|2008-09-10|https://www.congress.gov/110/bills/hconres402/BILLS-110hconres402ih.pdf
Recognizing the persons who are serving or have served in the airborne forces of the Armed Forces.|110|House|Geoff Davis(R) |Referred to the Subcommittee on Military Personnel.|2008-09-04|https://www.congress.gov/110/bills/hres1364/BILLS-110hres1364ih.pdf
Expressing the sense of the Congress regarding sexual assaults and rape in the military.|110|House|JANE HARMAN(D) |Referred to the Subcommittee on Military Personnel.|2008-09-04|https://www.congress.gov/110/bills/hconres397/BILLS-110hconres397ih.pdf
A resolution designating August 16, 2008, as National Airborne Day.|110|Senate|CHUCK HAGEL(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR S8016)|2008-08-01|https://www.congress.gov/110/bills/sres625/BILLS-110sres625ats.pdf
Recognizing the great strides made by the majority of countries participating in the Summer Olympic Games to increase the participation of women in sports and in the Summer Olympic Games, calling on the International Olympic Committee and all countries to take concrete steps to increase the participation of women in the 2012 Summer Olympic Games, and for other purposes.|110|House|ROSA DELAURO(D) |Referred to the House Committee on Foreign Affairs.|2008-08-01|https://www.congress.gov/110/bills/hres1409/BILLS-110hres1409ih.pdf
Expressing the support of the Congress regarding the need to ensure health care for women and health care for all in national health care reform.|110|House|JANICE SCHAKOWSKY(D) |Sponsor introductory remarks on measure. (CR E1697)|2008-08-01|https://www.congress.gov/110/bills/hconres400/BILLS-110hconres400ih.pdf
Congratulating the University of Tennessee women's basketball team for winning the 2008 National Collegiate Athletic Association Division I Women's Basketball Championship.|110|House|JOHN DUNCAN(R) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-31|https://www.congress.gov/110/bills/hres1151/BILLS-110hres1151eh.pdf
Commemorating Irena Sendler, a woman whose bravery saved the lives of thousands during the Holocaust and remembering her legacy of courage, selflessness, and hope.|110|House|JANICE SCHAKOWSKY(D) |Received in the Senate and referred to the Committee on the Judiciary.|2008-07-31|https://www.congress.gov/110/bills/hconres361/BILLS-110hconres361rfs.pdf
A resolution supporting legislation promoting improved health care and access to health care for women.|110|Senate|Debbie Stabenow(D) |Referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S7975)|2008-07-31|https://www.congress.gov/110/bills/sres638/BILLS-110sres638is.pdf
Providing for consideration of the bill (H.R. 1338) to amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.|110|House|LOUISE SLAUGHTER(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-31|https://www.congress.gov/110/bills/hres1388/BILLS-110hres1388eh.pdf
Commending the important achievements of the National Coalition Against Domestic Violence as it celebrates 30 years of service to local domestic violence shelter and service programs and the victims of domestic violence.|110|House|Ted Poe(R) |Referred to the House Committee on Education and Labor.|2008-07-31|https://www.congress.gov/110/bills/hres1397/BILLS-110hres1397ih.pdf
Commemorating the 500th anniversary of the birth of Italian architect Andrea Palladio.|110|House|WILLIAM PASCRELL(D) |Referred to the House Committee on Foreign Affairs.|2008-07-31|https://www.congress.gov/110/bills/hconres407/BILLS-110hconres407ih.pdf
Applauding organizations that engage in the prevention of domestic violence and provide outreach and support services for victims.|110|House|EDOLPHUS TOWNS(D) |Referred to the House Committee on Education and Labor.|2008-07-31|https://www.congress.gov/110/bills/hres1394/BILLS-110hres1394ih.pdf
National Domestic Violence Volunteer Attorney Network Act|110|Senate|JOSEPH BIDEN(D) |Placed on Senate Legislative Calendar under General Orders. Calendar No. 909.|2008-07-29|https://www.congress.gov/110/bills/s1515/BILLS-110s1515is.pdf
Improving Food-borne Illness Surveillance and Response Act of 2008|110|Senate|Barack Obama(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2008-07-29|https://www.congress.gov/110/bills/s3358/BILLS-110s3358is.pdf
National Domestic Violence Volunteer Attorney Network Act|110|House|JOHN CONYERS(D) |Subcommittee on Crime, Terrorism, and Homeland Security Discharged.|2008-07-28|https://www.congress.gov/110/bills/hr6088/BILLS-110hr6088ih.pdf
To amend the charter of the Gold Star Wives of America to remove the restriction on the federally chartered corporation, and directors and officers of the corporation, attempting to influence legislation.|110|House|JAMES MORAN(D) |Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.|2008-07-28|https://www.congress.gov/110/bills/hr6118/BILLS-110hr6118ih.pdf
Recognizing the 100th anniversary of the Pearl Harbor Naval Shipyard and congratulating the men and women who provide exceptional service to our military and keep our Pacific Fleet "fit to fight".|110|House|NEIL ABERCROMBIE(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-22|https://www.congress.gov/110/bills/hres1139/BILLS-110hres1139eh.pdf
Honoring the life of the Reverend Billy Graham on the occasion of his 90th birthday and recognizing his decades of public service and his commitment to furthering the faith of Christians around the world.|110|House|Heath Shuler(D) |Referred to the House Committee on Oversight and Government Reform.|2008-07-21|https://www.congress.gov/110/bills/hres1358/BILLS-110hres1358ih.pdf
Honoring and recognizing the dedication and achievements of Thurgood Marshall on the 100th anniversary of his birth.|110|House|DONALD PAYNE(D) |Message on Senate action sent to the House.|2008-07-17|https://www.congress.gov/110/bills/hconres381/BILLS-110hconres381enr.pdf
Tracking Registered And Convicted Known (TRACK) Sex Offenders Act|110|House|Michele Bachmann(R) |Referred to the Committee on Ways and Means, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2008-07-17|https://www.congress.gov/110/bills/hr6539/BILLS-110hr6539ih.pdf
Honoring Theodore Roosevelt, the 26th President, for his invaluable contributions to this Nation as a soldier, naturalist, statesman, and public servant on the 150th anniversary of his birth.|110|House|PETER KING(R) |Referred to the House Committee on Oversight and Government Reform.|2008-07-17|https://www.congress.gov/110/bills/hres1352/BILLS-110hres1352ih.pdf
To amend the Internal Revenue Code of 1986 to allow the personal exemption deduction for a stillborn child.|110|House|DON YOUNG(R) |Referred to the House Committee on Ways and Means.|2008-07-17|https://www.congress.gov/110/bills/hr6554/BILLS-110hr6554ih.pdf
Recognizing and commemorating the efforts and contributions of outstanding female veterans of the Armed Forces, and the vital roles women play today as service members in the defense of the Nation.|110|House|JANICE SCHAKOWSKY(D) |Referred to the Subcommittee on Military Personnel.|2008-07-16|https://www.congress.gov/110/bills/hres1295/BILLS-110hres1295ih.pdf
Honoring the esteemed former President Nelson Rolihlahla Mandela on the occasion of his 90th birthday.|110|House|WILLIAM JEFFERSON(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-15|https://www.congress.gov/110/bills/hres1090/BILLS-110hres1090eh.pdf
Commending the Arizona State University softball team for their victory in the 2008 Women's College World Series.|110|House|Harry Mitchell(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-15|https://www.congress.gov/110/bills/hres1323/BILLS-110hres1323eh.pdf
Congratulating the Hamilton College Continentals on winning the NCAA Division III women's lacrosse championship.|110|House|Michael Arcuri(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-15|https://www.congress.gov/110/bills/hres1259/BILLS-110hres1259eh.pdf
Honoring the men and women of the Drug Enforcement Administration on the occasion of its 35th anniversary.|110|House|MARK SOUDER(R) |Received in the Senate and referred to the Committee on the Judiciary.|2008-07-15|https://www.congress.gov/110/bills/hconres369/BILLS-110hconres369rfs.pdf
Honoring the extraordinary service and exceptional sacrifice of the 101st Airborne Division (Air Assault), known as the Screaming Eagles.|110|House|EDWARD WHITFIELD(R) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-14|https://www.congress.gov/110/bills/hres1080/BILLS-110hres1080eh.pdf
SBA Women's Business Programs Act of 2008|110|Senate|KAY HUTCHISON(R) |Read twice and referred to the Committee on Small Business and Entrepreneurship.|2008-07-14|https://www.congress.gov/110/bills/s3262/BILLS-110s3262is.pdf
A resolution honoring the men and women of the Drug Enforcement Administration on the occasion of the 35th anniversary of the Administration.|110|Senate|JOSEPH BIDEN(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text as passed Senate: CR S6611)|2008-07-11|https://www.congress.gov/110/bills/sres610/BILLS-110sres610ats.pdf
Celebrating the 25th anniversary of the first American woman in space, Dr. Sally K. Ride, and honoring her contributions to the space program and to science education.|110|House|NICK LAMPSON(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-07-10|https://www.congress.gov/110/bills/hres1313/BILLS-110hres1313eh.pdf
Girl Scouts USA Centennial Commemorative Coin Act|110|House|JACK KINGSTON(R) |Referred to the House Committee on Financial Services.|2008-06-26|https://www.congress.gov/110/bills/hr6404/BILLS-110hr6404ih.pdf
Recognizing the important social and labor contributions and accomplishments of Congresswoman Mary T. Norton of New Jersey on the 70th anniversary of the Fair Labor Standards Act.|110|House|ROSA DELAURO(D) |Referred to the House Committee on Education and Labor.|2008-06-25|https://www.congress.gov/110/bills/hconres382/BILLS-110hconres382ih.pdf
Honoring the life, musical accomplishments, and contributions of Louis Jordan on the 100th anniversary of his birth.|110|House|VICTOR SNYDER(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-06-23|https://www.congress.gov/110/bills/hres1242/BILLS-110hres1242eh.pdf
Recognizing Pittsfield, Massachusetts, as being home to the earliest known reference to the word "baseball" in the United States as well as being the birthplace of college baseball.|110|House|JOHN OLVER(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-06-23|https://www.congress.gov/110/bills/hres1050/BILLS-110hres1050eh.pdf
A concurrent resolution honoring Army Specialist Monica L. Brown, of Lake Jackson, Texas, extending gratitude to her and her family, and pledging continuing support for the men and women of the United States Armed Forces.|110|Senate|KAY HUTCHISON(R) |Referred to the House Committee on Armed Services.|2008-06-20|https://www.congress.gov/110/bills/sconres91/BILLS-110sconres91rfh.pdf
Preventing Stillbirth and SUID Act of 2008|110|Senate|Barack Obama(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2008-06-17|https://www.congress.gov/110/bills/s3142/BILLS-110s3142is.pdf
Fulfilling the Potential of Women in Academic Science and Engineering Act of 2008|110|House|EDDIE JOHNSON(D) |Referred to the Committee on Science and Technology, and in addition to the Committee on Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2008-06-12|https://www.congress.gov/110/bills/hr6263/BILLS-110hr6263ih.pdf
Mother's Day Centennial Commemorative Coin Act|110|House|Shelley Capito(R) |Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2008-06-11|https://www.congress.gov/110/bills/hr2268/BILLS-110hr2268rfs.pdf
Expressing support for the designation of National D-Day Remembrance Day, and recognizing the spirit, courage, and sacrifice of the men and women who fought and won World War II.|110|House|Steve Scalise(R) |Motion to reconsider laid on the table Agreed to without objection.|2008-06-11|https://www.congress.gov/110/bills/hres1235/BILLS-110hres1235eh.pdf
A resolution celebrating the 233rd birthday of the Army and commending the men and women of the Army as exceptional individuals who live by the Army values of loyalty, duty, respect, selfless service, honor, integrity, and personal courage.|110|Senate|Jim Inhofe(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5457-5458; text as passed Senate: CR S5458; text of measure as introduced: CR S5455)|2008-06-10|https://www.congress.gov/110/bills/sres590/BILLS-110sres590ats.pdf
A concurrent resolution expressing the sense of Congress that the Food and Drug Administration's (FDA) new policy restricting women's access to medications containing estriol does not serve the public interest.|110|Senate|John Cornyn(R) |Referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S5455-5456)|2008-06-10|https://www.congress.gov/110/bills/sconres88/BILLS-110sconres88is.pdf
Recognizing the 100 year anniversary of the establishment of St. Mary's Cooperative Credit Association, the "Bank of the People", and the birth of the American credit union.|110|House|Carol Shea-Porter(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-06-10|https://www.congress.gov/110/bills/hres1145/BILLS-110hres1145eh.pdf
A resolution declaring June 6, 2008, a national day of prayer and rededication for the men and women of the United States Armed Forces and their mission.|110|Senate|James DeMint(R) |Referred to the Committee on the Judiciary. (text of measure as introduced: CR S5218)|2008-06-05|https://www.congress.gov/110/bills/sres587/BILLS-110sres587is.pdf
A resolution congratulating the Arizona State University women's softball team for winning the 2008 National Collegiate Athletic Association Division I Softball Championship.|110|Senate|Jon Kyl(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5331-5332; text as passed Senate: CR S5332; text of measure as introduced: CR S5217-5218)|2008-06-05|https://www.congress.gov/110/bills/sres586/BILLS-110sres586ats.pdf
Resolution recognizing the efforts and contributions of outstanding women scientists, technologists, engineers, and mathematicians in the United States and around the world.|110|House|David Reichert(R) |The title of the measure was amended. Agreed to without objection.|2008-06-04|https://www.congress.gov/110/bills/hres1180/BILLS-110hres1180eh.pdf
To make technical corrections regarding the Newborn Screening Saves Lives Act of 2007.|110|House|LUCILLE ROYBAL-ALLARD(D) |Became Public Law No: 110-237.|2008-05-27|https://www.congress.gov/110/bills/hr5919/BILLS-110hr5919enr.pdf
Reducing maternal mortality both at home and abroad.|110|House|LOIS CAPPS(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-05-21|https://www.congress.gov/110/bills/hres1022/BILLS-110hres1022eh.pdf
Recognizing the 100th birthday of Lyndon Baines Johnson, 36th President, designer of the Great Society, politician, educator, and civil rights enforcer.|110|House|SHEILA JACKSON-LEE(D) |Message on Senate action sent to the House.|2008-05-21|https://www.congress.gov/110/bills/hconres354/BILLS-110hconres354enr.pdf
A resolution recognizing the 100th birthday of Lyndon Baines Johnson, 36th President, designer of the Great Society, politician, educator, and civil rights enforcer.|110|Senate|HARRY REID(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4554-4555; text as passed Senate: CR S4555; text of measure as introduced: CR S4495)|2008-05-20|https://www.congress.gov/110/bills/sres571/BILLS-110sres571ats.pdf
Honoring the service and achievements of women in the Armed Forces and female veterans.|110|House|SUSAN DAVIS(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-05-20|https://www.congress.gov/110/bills/hres1054/BILLS-110hres1054eh.pdf
Alice Paul Women's Suffrage Congressional Gold Medal Act|110|House|JOE BACA(D) |Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2008-05-19|https://www.congress.gov/110/bills/hr406/BILLS-110hr406rfs.pdf
Supporting the goals and ideals of National Women's Health Week, and for other purposes.|110|House|MAURICE HINCHEY(D) |Received in the Senate and referred to the Committee on Health, Education, Labor, and Pensions.|2008-05-19|https://www.congress.gov/110/bills/hconres331/BILLS-110hconres331rfs.pdf
Congratulating the Northern Kentucky University Norse women's basketball team, champions of the 2008 National Collegiate Athletic Association Division II tournament.|110|House|Geoff Davis(R) |Motion to reconsider laid on the table Agreed to without objection.|2008-05-19|https://www.congress.gov/110/bills/hres1147/BILLS-110hres1147eh.pdf
Recognizing the 100th birthday of Lyndon Baines Johnson, 36th President, designer of the Great Society, politician, educator, and civil rights enforcer.|110|House|SHEILA JACKSON-LEE(D) |Referred to the House Committee on Oversight and Government Reform.|2008-05-16|https://www.congress.gov/110/bills/hconres353/BILLS-110hconres353ih.pdf
To provide highest preference in the use of foreclosed housing acquired using Federal loan or grant funds made available under the Neighborhood Stabilization Act of 2008 for providing housing for disabled veterans and to prohibit the purchase or lease of such housing by any individual convicted under Federal or State law of a drug-dealing offense, a sex offense, or mortgage fraud.|110|House|JOHN SHADEGG(R) |Referred to the House Committee on Financial Services.|2008-05-13|https://www.congress.gov/110/bills/hr6027/BILLS-110hr6027ih.pdf
Urging the President to designate a National Airborne Day in recognition of persons who are serving or have served in the airborne forces of the Armed Services.|110|House|Geoff Davis(R) |Referred to the House Committee on Oversight and Government Reform.|2008-05-13|https://www.congress.gov/110/bills/hconres348/BILLS-110hconres348ih.pdf
A bill to designate the facility of the United States Postal Service located at 6892 Main Street in Gloucester, Virginia, as the "Congresswoman Jo Ann S. Davis Post Office".|110|Senate|JOHN WARNER(R) |Indefinitely postponed by Senate by Unanimous Consent. (consideration: CR S4046)|2008-05-12|https://www.congress.gov/110/bills/s2725/BILLS-110s2725rs.pdf
To prohibit the purchase or lease of housing acquired using Federal loan or grant funds appropriated for the purchase and rehabilitation of foreclosed housing under the Neighborhood Stabilization Act of 2008 by any individual convicted under Federal or State law of a drug-dealing offense, a sex offense, or mortgage fraud.|110|House|Bill Foster(D) |Referred to the House Committee on Financial Services.|2008-05-12|https://www.congress.gov/110/bills/hr6021/BILLS-110hr6021ih.pdf
A resolution commemorating and acknowledging the dedication and sacrifice made by the men and women who have lost their lives while serving as law enforcement officers.|110|Senate|Patrick Leahy(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (consideration: CR S3984-3985; text as passed Senate: CR S3985)|2008-05-08|https://www.congress.gov/110/bills/sres537/BILLS-110sres537ats.pdf
A concurrent resolution supporting the goals and ideals of National Women's Health Week.|110|Senate|RUSSELL FEINGOLD(D) |Held at the desk.|2008-05-08|https://www.congress.gov/110/bills/sconres81/BILLS-110sconres81ats.pdf
Birthmother Assistance Act of 2008|110|House|Jean Schmidt(R) |Referred to the House Committee on Ways and Means.|2008-05-08|https://www.congress.gov/110/bills/hr6014/BILLS-110hr6014ih.pdf
Amending the Rules of the House of Representatives to observe a moment of silence in the House on the first legislative day of each month for those killed or wounded in United States engagements in Iraq or Afghanistan.|110|House|WALTER JONES(R) |Referred to the House Committee on Rules.|2008-05-08|https://www.congress.gov/110/bills/hres1183/BILLS-110hres1183ih.pdf
To designate the facility of the United States Postal Service located at 6892 Main Street in Gloucester, Virginia, as the "Congresswoman Jo Ann S. Davis Post Office".|110|House|Robert Wittman(R) |Became Public Law No: 110-226.|2008-05-07|https://www.congress.gov/110/bills/hr5489/BILLS-110hr5489enr.pdf
To designate the facility of the United States Postal Service located at 3050 Hunsinger Lane in Louisville, Kentucky, as the "Iraq and Afghanistan Fallen Military Heroes of Louisville Memorial Post Office Building", in honor of the servicemen and women from Louisville, Kentucky, who died in service during Operation Enduring Freedom and Operation Iraqi Freedom.|110|House|John Yarmuth(D) |Became Public Law No: 110-221.|2008-05-07|https://www.congress.gov/110/bills/hr4454/BILLS-110hr4454enr.pdf
To designate the facility of the United States Postal Service located at 20 Sussex Street in Port Jervis, New York, as the "E. Arthur Gray Post Office Building".|110|House|John Hall(D) |Became Public Law No: 110-210.|2008-05-07|https://www.congress.gov/110/bills/hr3196/BILLS-110hr3196enr.pdf
A concurrent resolution urging the President to designate a National Airborne Day in recognition of persons who are serving or have served in the airborne forces of the Armed Services.|110|Senate|CHUCK HAGEL(R) |Referred to the Committee on Armed Services. (text of measure as introduced: CR S3907)|2008-05-07|https://www.congress.gov/110/bills/sconres80/BILLS-110sconres80is.pdf
Celebrating the role of mothers in the United States and supporting the goals and ideals of Mother's Day.|110|House|Jeff Fortenberry(R) |On motion to table the motion to reconsider the vote Agreed to by recorded vote: 237 - 178 (Roll no. 275).|2008-05-07|https://www.congress.gov/110/bills/hres1113/BILLS-110hres1113eh.pdf
Stillbirth Awareness and Research Act of 2008|110|House|PETER KING(R) |Referred to the Subcommittee on Health.|2008-05-07|https://www.congress.gov/110/bills/hr5979/BILLS-110hr5979ih.pdf
Expressing the sense of Congress that the Food and Drug Administration's (FDA) new policy restricting women's access to medications containing estriol does not serve the public interest.|110|House|MIKE ROSS(D) |Referred to the Subcommittee on Health.|2008-05-07|https://www.congress.gov/110/bills/hconres342/BILLS-110hconres342ih.pdf
Supporting the goals and ideals of National Sexual Assault Awareness and Prevention Month.|110|House|Tammy Baldwin(D) |Received in the Senate. Placed on Senate Legislative Calendar under General Orders. Calendar No. 725.|2008-05-01|https://www.congress.gov/110/bills/hconres330/BILLS-110hconres330pcs.pdf
A resolution recognizing that John Sidney McCain, III, is a natural born citizen.|110|Senate|Claire McCaskill(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (consideration: CR S3645-3646; text of measure as passed Senate: CR S3646)|2008-04-30|https://www.congress.gov/110/bills/sres511/BILLS-110sres511ats.pdf
A bill to amend title 38, United States Code, to make a stillborn child an insurable dependent for purposes for the Servicemembers' Group Life Insurance program, and for other purposes.|110|Senate|David Vitter(R) |Read twice and referred to the Committee on Veterans' Affairs.|2008-04-30|https://www.congress.gov/110/bills/s2946/BILLS-110s2946is.pdf
International Violence Against Women Act of 2008|110|House|HOWARD BERMAN(D) |Referred to the House Committee on Foreign Affairs.|2008-04-30|https://www.congress.gov/110/bills/hr5927/BILLS-110hr5927ih.pdf
